	Topic_Num	Topic_Perc_Contrib	Keywords	Text
85	10.0	0.1057	이번, 장, 불안, 암호, 하락, 잠, 코인, 화폐, 감염증, 상관	비트코인이  많은 하락을 하면서 알트코인들도 줄줄시 하락하였는데 원인을 알고 싶습니다 그리고 언제쯤 다시 반등할수 있는지 예상시점 이라도  알았으면합니다.
86	10.0	0.0844	이번, 장, 불안, 암호, 하락, 잠, 코인, 화폐, 감염증, 상관	최근 코로나19사태로  올림픽 연기 결정이 났는데요 이로인해  암호화폐 에도  영향을 줄지 궁금합니다.
87	10.0	0.0767	이번, 장, 불안, 암호, 하락, 잠, 코인, 화폐, 감염증, 상관	마스크 사재기 하는 사람들 모습이 남같이 보이지 않네요.마스크가 있어도 항상 마스크를 찾는 제 모습을 보면무엇인가에 쫓기는 듯한항상 불안감을 떨칠수가 없네요. 다른 사람도 저와 같은 모습인가요?
88	10.0	0.0712	이번, 장, 불안, 암호, 하락, 잠, 코인, 화폐, 감염증, 상관	이번 코로나 바이러스 또는 우한 폐렴으로 인해 오늘 WHO가 비상사태를 선언하였는데요. 사실 말로만 들어서는 잘 감이 안옵니다. 여행, 교역 제한을 반대하는 비상사태의 경우 어떤 실질적 효력이 있는지요?
89	10.0	0.0708	이번, 장, 불안, 암호, 하락, 잠, 코인, 화폐, 감염증, 상관	환율이 이렇게 오르고 나니 좀 불안해지는데  금,주식,가상화폐,마진거래중 어느것이 나을가요?
90	10.0	0.0562	이번, 장, 불안, 암호, 하락, 잠, 코인, 화폐, 감염증, 상관	코로나바이러스감염증-19 의 첫 발현 대상은 무엇이었을까요?
91	10.0	0.0552	이번, 장, 불안, 암호, 하락, 잠, 코인, 화폐, 감염증, 상관	 
92	11.0	0.3213	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	일본, 미국, 유럽, 동남아 등 대부분의 나라가 경제적 손해를 감수하고 중국여행금지, 중국인 입국금지 등 자국민 보호를 위해 노력하는데, 왜 우리나라만 중국인 입국금지, 여행금지를 하지 않는지 이러한 뉴스를 볼때마다 화가납니다. 정부가 확실하게 우한폐렴을 막을 수 있고 마스크 등 관련 물품의 수급조절을 제대로 한다면 저도 중국인 입국해도 상관 없습니다. 하지만 시간이 지날수록 확진자와 이들과 접촉한 의심자는 늘어만 가고 있습니다. 중국인 입국금지하면 경제적 손실이 클것이 그 주된 이유라고 생각되는데 도대체 자국민보다 중국인을 왜 우선하는지 이해가 되지 않고 관련 뉴스를 볼 때마다 스트레스가 심해서 죽을 지경입니다. 그러면서 지하철, 재난방송 등에서 우한폐렴 방지하려면 손 잘 씻고, 기침예절 지키라고 방송하고 국민들만 닥달하는건지 국가의 존재 이유를 느끼지 못해 허탈합니다. 이런 스트레스와 심리적 무력감에서 어찌해야 벗어날 수 있는지 답변 부탁드립니다. 감사합니다.
93	11.0	0.1891	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	안녕하세요5월에 친지방문 목적으로 미국행 비행기를 예매했습니다그런데 요즘 우한 폐렴때문에 우리나라 사람들이 입국금지 되는 나라들이 하나둘씩 늘고 있어서요아직 미국은 아니라지만 미국에서도 입국금지 조치를 곧 취한다면 제가 예매한 비행기는 위약금 없이 환불 받을 수 있을까요?현재 상황은 통제불능에 가까운 사태라 개인의 책임으로 위약금을 물기에는 아까운 듯해서요읽어주셔서 감사합니다
94	11.0	0.1249	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	우리나라가 중국 등  강대국을 비롯한 여러나라로 부터 입국통제를 받는 뉴스를 볼때마다 화가 치밀어 오릅니다.애국자라고 생각하지 않습니다만 현 정부의 대처가 못마땅한 생각에 감정기복이 너무 심해 안정이 되지 않습니다.
95	11.0	0.1189	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	현제 국내 유입 중국인이.  하루 2만명 3만명이아기 하는데 관광기타. 입국 목저있겠지만 사실 살기위한 탈출국으로들어온다고. 생각듭니다하여튼. 일단 입국하면 음성이든. 양성이든 코로나 잠복기14일간 격리가 기본일것인데2만명씩 입국한다는과정에. 14일 후 다 음성으로자유활동가능하다는 전제하에. 14일이면 28만명인데28만명격리 수용가능한 시설있나요그리고 비용은 누가낼까요?들어와 14일격리당하고 관광한다사업상비즈니스 업무를본다 말안되겠죠이들은 격리한다고보나요이해가 안되어 내가모르는 국가수용시설있나요?이미 28만 넘게 입국되었을건데.
96	11.0	0.1171	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	중국에서 발생한 폐렴 때문에 마스크 관련주가 폭등하고 있더라고요.그런데 반대로 우한 폐렴으로 절대 피해야할 주식도 있을것 같은데요.중국에서 발생한 폐렴이슈로 절대 피해야할 주식 종목은 어떤것이 있을까요/
97	11.0	0.0985	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	우리나라도 우한폐염인 코로나 바이러스 때문에 난리입니다.외출하여도 되는건지, 식당에서 음식을 먹어도되는건지, 외출해도 되는지 아니면 금지해야 할까요?
98	11.0	0.0876	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	마스크 대란. 사회적 거리두기에 따른 소상공인 몰락 등 거듭된 실책을 쏟아내는 정부관로가 오늘 코로나 진행상황을 발표하면서 우리나라의 방역체계 우수성을 얘기하는 것을 들으며 헛웃음이 나왔습니다.인구대비 중국을 추월한 확진자 수에서 외교정책에 이르기까지 모두가 불만을 성토하는 와중에 외국의 시선만을 의식하는 정부관료를 볼 때 울화통이 터집니다. 저네들의 심리적 사고방식은 어디에 기반한 건가요.
99	11.0	0.0847	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	우한폐렴이 발생해서 주가에 악영향을 미친다고 들었습니다 이는 국제적으로 문제가 되는 부분인가요? 아니면 비단 중국주식시장에 국한된 문제인가요?
100	11.0	0.0713	나라, 우한, 폐렴, 입국, 중국, 금지, 스트레스, 중국인, 비행기, 이해	요즘 불안해서 다들 못나가고... 스트레스 많이 받으시는데 물론 피할 수 없다고는 생각이 들지만 그래도 심리적인 도움이 어떤 활동이 있을까요?
101	12.0	0.2544	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	안녕하세요.아하의 법률전문가님들의 노고에 깊이 감사드립니다.중국에서 시작된 전무후무한 COVID19의 창궐로 전 세계가 큰 어려움에 직면해 있습니다.전염력이 매우 강하고 변종 바이러스의 출현에 대한 우려 마저 높은 상황에서 치료제나 Vaccin의 개발은 시간을 필요로 하고 있는데요. 특히, 집단감염의 우려 때문에 각 급 학교들의 개학이 4월 6일로 일단 연기되어 있습니다. 대학들도 이에 동참하여 개강을 연기한 상태입니다. 의무 무상교육인 초, 중, 고교와 달리 대학은 등록금을 납부받습니다.약 한 달을 초과하는 기간의 휴강에 대하여 대학들에게 이미 납부한 등록금의 일부를 환불하도록 요구할 수 있는지 알고 싶습니다.
102	12.0	0.2221	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	중국에 법인을 가지고 있는 한국회사에 취업을 하게 되서 2/24일부터 근무를 시작했습니다.사실 별문제가 없었다면 일주일정도만 한국에서 근무를 하고 바로 중국으로 가는 상황이다보니일을 시작할 때 근로계약서작성을 안했습니다.(저는 중국법인에 취업을 한거라 인사쪽에서 근로계약서는 중국에서 작성해라 + 월급도 거기서 받아라 이렇게 결정이 되었다고 합니다.)하지만 현재 코로나 사태 때문에 아직 중국을 못가게 되었고제가 4월중순까지 중국에 못들어갈거같다 판단하여서2월 일주일치 일한것+3월 월급을 4월 월급날에 넣어주겠다 라고 말씀하셨고 곧 근로계약서(3월 근로에 대한)도 작성할거라고 말했습니다.돈을 못받을거라는 생각은 안하지만1. 현재까지 사실상 한달정도 일을 한 상황에서 근로계약서를 작성 안했는데 국민연금이나 의료보험 같은 4대보험이 어떻게 처리가 될지 궁금합니다.(현재 4대보험이 가입되있지않은 상황이니 피부양자로 되있고 국민연금같은경우는 중국서류제출때문에 지역가입자로 신청을 한 상황이고 정확하진 않지만 4월 10일에 납부될 예정입니다.)2. 위와 같은 상황이 발생하였을때 중복납부가 될수도 있나요?3. 4월 월급날에 2월 일주일치 근로+3월 근로에 해당하는 급여를 준다고 하였는데 한달 8일이하 60시간미만 일할경우 4대보험납입을 안해도 된다고 알고 있습니다. (이외에 월급계산기로 입력을 하니 일주일정도 금액이라 그런지 세금도 안붙더라구요)그러면 월급을 줄때 일주일+3월을 합친 급여를 주는게 맞나요 아니면 3월치 월급을 주고 일주일치는 따로 주는게 맞나요?말하다보니 이래저래 어눌하게 표현이 된거같네요. 혹시나 글이 너무 장황해서 이해못하신 부분있으시면 연락남겨주세요.
103	12.0	0.1677	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	대구에 사는 50대 중반 입니다아시다시피 지금 대구사정은 다 들 아실테고...다름이 아니라 막내딸이 대학교 2학년에 올라 갑니다16일부터 개강인데, 자택에서 동영상 수업으로 진행된다고 합니다.  정식 개강은 4월 말이라고 하는데이 부분은 코로나 사태를 좀 더 지켜봐야 할듯요.문의 하고자 하는것은 등록금을 다 납부했는데동영상 수업으로 대체한다면 등록금 일부를 환불받아야 하지않나요?   학교 측에 문의하면 일부 환불가능할까요?    이 부분에 대한 법적근거나 실질적인 예가 있나요?
104	12.0	0.1671	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	안녕하세요?올 6월 유럽여행을 계획하고 미리 발권을 완료해두었습니다.해당 항공권을 환불불가 조건으로 발권 하였는데... 코로나이슈로 인해 결항 되었다고 통보 받았습니다.  결항이기에 환불을 기대하였으나 1년사용가능한 바우처로 제공된다고 하는데요.  1년 뒤 상황을 예상할수 없기에 답답한 상황입니다.이 경우 환불 받을 방법은 없을까요?
105	12.0	0.0969	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	스포츠센터 1년 회원권을  결재한지 1달반이 지났는데요,코로나 때문에 2회 나간게 전부에요.불안해서 운동하러 가지를 못하겠네요. 앞으로도 이용하긴 힘들것 같은데 환불받을수 있나요?
106	12.0	0.0807	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	요즘  코로나 바이러스가  전세계를  공포속에몰아넣고  있자나요??? 몇년전에  싸스도중국  발이었던지   궁금합니다..
107	12.0	0.0553	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	코로나로 인한 것 같은 데 코리아 포비아란 무슨 의미인가요?
108	12.0	0.0437	월, 작, 중국, 환불, 부분, 납부, 한국, 일정, 세금, 일주	 
109	13.0	0.2531	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	요즘 신종 코로나 바이러스때문에 뒤숭숭한데요. 유행성 질병의 원인을 대략 세균성과 바이러스로 구분하시더라고요. 그리고 세세한 부분은 차이가 있겠지만 세균과 바이러스라는 원인을 기준으로 예방과 치료법도 다르고요.세균과 바이러스의 개념 그리고 원인에 따른 치료 및 예방법에 대해 알고 싶습니다.
110	13.0	0.1998	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	요즘 코로나바이러스로 인하여 전세계가 공포와 불안감에  떨고 있는 상황인데,  이런 세균이나 병원균을 차단하고 억제 할수있는 것으로 구리가  좋다는 말이 있는데, 정말로 구리를 몸에 지니고 다니면 세균억제가 가능 할까요?
111	13.0	0.1285	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	중국신종바이러스 원인은  무엇인가요?중국에서 시작되었다는데  원인이 궁금합니다ᆞ그거에 대한 치료제 개발은 언제쯤 완료가 되는지  알고싶습니다 ᆢ
112	13.0	0.1228	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	대구에서 벌어지고 있는 신종코로나의 여파로 도시가 한산합니다.겨울이라서 바이러스가생존력이 강한것은 아닐까요?다른 바이러스의 경우 온도가 25`26도 이상이면 살수 없다고 하는데 그게 사실인가요?
113	13.0	0.1016	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	서울 성북구의 성신여대입구 CGV 영화관이 신종 코로나 바이러스 확진자 영화관을 다녀갔다는 사실을 확인하고이번 주말까지 임시휴업을 한후 방역을 한 후 다시 영업을 한다고 하는데요CGV가 신종 코로나 바이러스 확인자한테 영업손실에 대한 손해배상을 할수 있나요?
114	13.0	0.1013	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	방금 뉴스에서 보니 신종 코로나 바이러스 2번 감염자가 퇴원 검토중이라고 합니다만약에 퇴원 후 신종코로나 바이러스 환자와 접촉시 다시 감염이 될수 있나요?아니면 항체가 생성이 되서 감염되지 않나요?
115	13.0	0.0992	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	코로나19 바이러스로 인해 전염병이 확산 되면서 전세계가 대혼란에 빠지고 경제는 마비되고 있다.그런데 최근 중국에서 치사률이 높은 한타바이러스가 또 확산 되고 있다고 합니다.한타바이러스는 어떤 질병이며, 어떻게 대비해야 하나요?
116	13.0	0.0969	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	질병관리본부에서는 kf94 마스크를 권장하고 있는데, 일반 사람들은 kf94 마스크의 필터로는 더 작은 코로나 바이러스를 막지 못한다고 합니다. 그게 사실인가요?
117	13.0	0.084	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	코로나19 바이러스 때문에 힘든데 이번엔 한타바이러스라는게 발병했다고 하는데요. 이건 무슨 바이러스인가요? 같은 코로나 계열 인가요?
118	13.0	0.0839	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	요즘 신종 코로나바이러스 감염으로 전세계가 공포에 떨고있습니다. 그렇다면 치료를 위한 방법이나 또는 예방을 위한 백신은 언제 어떻게 만들어지는건가요?
119	13.0	0.0835	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	현재중국우한에서시작된 신종코로나바이러스로인한 사망자가급증하고있는데전세계적으로얼마나사망했는지?또한언제까지갈것인지 궁금합니다
120	13.0	0.083	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	4월 초에 베트남 여행 일정이 잡혀있는데 코로나바이러스 때문에 가야할 지 말아야 할 지 걱정이네요 ㅠㅠ4월 베트남 여행 가도 될까요?
121	13.0	0.0796	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	일부 소문에 의하면 헤어드라이에서 나오는 고열이 바이러스를 죽인다는  글이 돌아다니는데 정확한 사실인지 궁금 합니다 이 병균이  열에 약한 건지 알려주세요.
122	13.0	0.0698	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	최근에 중국의 우한폐렴으로 인해 세상이 많이 어지럽습니다그러다보니 이 코로나바이러스에 대하여 접하는데요 코로나바이러스는 감기의 일종이라고 하는데 그럼, 면역력을 엄청나게 키운다면 이 바이러스에 감염되지 않을수있을까요?
123	13.0	0.0597	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	신종코로나 환자가 다녀간 영업장의 경우강제로 휴업을 하게 되는데요자영업자 입장에서는 손해가 큰것을 떠나서생업에 지장을 줄 정도로 타격이 크다고 생각합니다이런 전염성 질병으로 매장이 강제 휴업에 들어가면국가에서 보상해주는 제도가 있나요?
124	13.0	0.0429	바이러스, 신종, 사실, 원인, 세균, 질병, 차이, 베트남, 코, 억제	 
125	14.0	0.2309	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	아르바이트중인 학생입니다원래 근로 계약서에는 알바생의 의사를 반영한 근무스케줄에 따라 변경할 수 있다.라고  명시 되어있는데 코로나 바이러스로 인해 근무하는곳에서 주 단위로 나오는 근무스케줄에 저희 일정을 맞춰야된다고 합니다.또 현재 퇴사자가 많아 희망퇴직제도를 이용하지 않을 예정이지만 정 안되는 사람은 희망 퇴직하는방향으로 도와준다고합니다이런경우 제가 퇴사하고싶다고 말씀드리면 비자발적 퇴사사유가 되나요?
126	14.0	0.2221	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	아르바이트를 하는데 처음 계약서 작성 시 19년 2월부터20년 9월 만기 시까지 주5 7시간 계약을 하였고  코로나 바이러스로 인해 영업시간 단축등의 이유로 사업장 측에서 20년 2월부터 20년9월 만기시까지 주4 5시간으로  줄어든 시간에 계약을 요청합니다 그러면 저의 월급이 줄어들기 때문에 서명을 하지 읺았고 이러한 경우에 기존 계약서 보다 20% 낮은 월급을 받게 되는데 퇴사전 1년 이내 2개월동안 지속되면 자발적 퇴사를 하더라도 심사후 실업급여를 받을 수 있는 것으로 알고 있습니다*처음 계약서상에 주5 7시간 근무를 하기로 하였는데 근로자와 사업자 합의간에 스케줄 조정이 가능하여 실제 근무 시간은 주4 근무로 6시간에서 7시간에서 왔다갔다 했기때문에 월급이 일정하지 않습니다! 그래서**20% 낮은 월급을 받는다는게 계약서만 있으면 입증이 가능한지 아니면  실제 받은 평균 월급 20%를 말하는건지  궁금합니다
127	14.0	0.1874	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	12월부터 매출감소로 인해 11시간 근무에서8시간 근무로 바뀌었는데 2월중순부터 코로나로인한  매출감소로  하루쉬고 하루6시간 씩일을하고있습니다 월급이200만정도에서 반으로 줄것같은데 걱정이앞서네요 실업급여 받을수있을까요 사장님은 안해주실것같아서 답답한마음에 글올려봅니다
128	14.0	0.1591	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	지인이 근무하는 곳에서 코로19로 인해 근무 시간이 반으로 단축 되었다고 합니다. 문제는 근무시간만 1/2 단축된게 아니라 임금도 딱  1/2 단축되었다고 하네요. 출퇴근 시간 조정이야 그렇다 치더라도 급여 삭감 문제 때문에 생활비 걱정이 크다고 합니다. 보호법이 있으면 참 좋겠는데 걱정이 많다고 하네요.
129	14.0	0.154	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	해외근무로 고용계약서를 작성했는데,코로나 사태로 인하여 일시귀국 후 코로나 잠잠해질까지 한국본사로 출근하라고 합니다.언제 다시 재파견이 가능할지 모르는 상황이라 사실상 무기한 대기 상태가 되는건데요. 퇴사하고 싶습니다. 이런 경우 실업급여를 받을 수 있나요?고용계약서 상으로는 근무지 변경시 본인과 협의하도록 되어있어요.
130	14.0	0.1366	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	2월말 면접, 3월초 연봉협상후 4월13일 출근결정,  구회사는 이직으로 인한 4월11일퇴사,11일 코로나로 인해 새회사 입사취소통보받음. 자발적이직이라 실업급여 신청 안된다하는데 지금부터 새직장 알아보는데 시간도 걸리고 코로나 여파로 일자리도 별로없고 구제방안이 있을까요? (실업급여신청이나 부당해고 구제 방안등)
131	14.0	0.126	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	2018년11월23일부터 아르바이트를 시작해서 2020년 지금까지 계속 근무중인 학생입니다 ! 이번 코로나 바이러스로 인해 희망퇴직을 신청 받는다고 하는데 이럴경우 1년8개월이 지나지 않아도 실업급여를 받을 수 있나요 ?
132	14.0	0.1178	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	현재 고객센터 근무중입니다.1인 1좌석이 아니구 여러 사람이 번갈아 사용하는 근무좌석입니다.요즘 뉴스를 보면 콜센터가 코로나 확산지로 취급되고 있고본인 또한 해당 부분이 우려되어 스트레스가 심합니다.감염우려를 이유로 퇴사시 실업급여 수급이 가능한가요?
133	14.0	0.1168	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	안녕하세요~주 6일 근무하는 정직원이고, 매달 1회 월차가 있습니다월급:300만원근무시간은 오전11시~오후8시그런데 이번 코로나 사태로 인해 격일근무하게 되었습니다.(즉 주 3일근무로 변경되었습니다.)한달을 30일로 가정했을때 노동법에 의해 월급을 어떻게 계산하는게 맞는지 문의드립니다.감사합니다.
134	14.0	0.1064	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	코로나로 인해 확진 받을 경우 회사에서 병가로 처리할 수도 있으나 회사의 눈치도 보이고 완치 판정받아 복귀한다고 해도 주위 사람들에게 안 좋은 시선이 있어 불가피하게 퇴사를 했을 경우 실업급여 대상에 포함될 수 있을까요?
135	14.0	0.1037	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	해외공장 근무중 본사발령으로 국내 입국 하였는데  코로나19관련하여 11일 정도 출근하지 못하고 자가 대기한후 출근하였습니다.이럴경우 11일 동안 급여는  어떻게 처리되는지요?회사 사규에는 회사사정으로 휴무시 70% 지급하는 것으로 되어 있는데이번일은 전염병으로 인한  국가 전체  상황이라서.  빠른  답변 부탁드립니다.
136	14.0	0.1028	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	사촌동생이 다니던 일터에서 코로나 사태가 수습될때까지 무기한 무급휴가를 가게 되었습니다. 부득이하게 다른 일을 알아봐야하는데 이런 경우 실업급여 대상이 되는건가요? 알려주세요!
137	14.0	0.0812	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	요즘 코로나19 때문에 정신 없는 시기 인데요. 자택근무시 급여가 어찌 측정 되는지 궁금합니다. 이번 코로나 바이러스 와 같은 경우처럼 뜻하지 않게 자택 근무를 하게되었을 경우 주휴수당은 받을수 있는지 궁금합니다.또한 자택근무에 야간 수당이 포함 되는지요?
138	14.0	0.0722	급여, 근무, 실업, 후, 퇴사, 월급, 주, 변경, 단축, 실제	이번에 코로나 문제로 많은 의사,간호사등의 의료진들이 밤낮없이 당직근무로 고생이 많은 것으로 알고 있는데요..... 의료인들도 노동법에 따라 당직근무로 인한 기타 수당등을 받을 수 있는건가요?
139	15.0	0.2667	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	코로나 바이러스가 전세계적으로 창궐하여 많은 사람들을 극도의 공포로 몰아넣고 세계경제도 침체에 빠져있습니다. 우리나라는 다행히도 국민들의 참여와 방역당국, 의료진의 노력에 힘입어 확진자의 수가 한 자리수를 유지하고 있습니다.지난 3월 말에 감염자로 분류된 한 여성이 검취하려는 의료진을 향해 욕설과 함께 침을 뱉는 행위를 하여 많은 사람들의 분노를 샀습니다. 이 경우와 유사하게 에이즈환자가 고의로 타액을 묻히거나, 감염사실을 숨긴채 성관계를 맺는 등 불특정 다수를 감염의 위험에 처하게 하면 어떤 법적인 처벌을 받게 되는지 궁금합니다.
140	15.0	0.2481	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	코로나 19에 감염된 환자가 본인이 감염된 사실을 알면서도 대중교통을 이용하거나 대형마트 등 다중 이용시설에 가서 타인을 감염시키면 처벌될 것 같은데,처벌된다면 어떤 처벌을 받는지 받나요? 이런 경우도 형사처벌이 되는 건가요? 감염자가 그 사실을 모른 상태에서 전파했을 경우에는  처벌을  받지  않는지도  궁금합니다.)
141	15.0	0.1474	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	코로나 19로 많이 혼란스럽습니다. 이런 불안한 시국속에서 여당 야당 가릴것 없이 카더라. 와 같은 뉴스로 더욱 더 큰 공포심을 조장하는 행위. 이러한 허위사실을 유포하게 되면 처벌을 받나요? 처벌 대상은 최초유포자가 맞죠?
142	15.0	0.144	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	코로나 감염자가 다녀간 곳은 소독을 한다고 하는데감염자가 옆에 있었던 것도 아니고 자리를 뜨고나서 방문하더라도 전염될 위험이 있나요?만약의 경우에 다녀간 곳임에도 소독을 빼먹었다면 위험할 수도 있나요?
143	15.0	0.1209	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	안녕하세요.2020년 2월 초부터 시작되어 약 2달간 지속되고 있는 COVID19(코로나바이러스)가 한국, 중국, 일본, 동남아 뿐 아니라, 유럽, 미국, 중동, 심지어 아프리카와 오세아니아 까지 전세계를 극도의 공포로 몰아넣고 있으며 경제적인 타격 또한 전무후무할 것으로 예상되고 있습니다. 코로나 바이러스의 가공할 전염력이 특히 주목되고 있는데요.특정 상점이나 가게에 감염자가 방문한 사실이 있는 경우에 그 사실을 SNS 등의 Open 공간에 공개하는 행위가 법적인 처벌의 대상이 되는지 알고 싶습니다.
144	15.0	0.1156	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	코로나에 확진자가 확진되기전에 감염의심이 되어 자가격리 되었는데 이를 어기고 그냥 돌아다니는 사람들이 있는데 국가 사회적으로 해를 입히고 있는 상황인데 이런사람들 그냥 봐주나요?  어떤 처벌이 있어야하지않나요?   처벌근거가 없나요?
145	15.0	0.1153	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	요새 뉴스에서 감염자가 한명 두명 늘어나는 것 을 보다 보니  제가 바이러스에 감염된다면 어떻게 될 지 생각해 보았습니다그러다 보니 출퇴근 하다 감염 되었을 시 회사에서 어떻게 처리 해 줄 수 있는지 궁금해졌는데요출퇴근하다 감염될 경우 산재 처리가 가능한가요?
146	15.0	0.1052	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	며칠전 코로나 바이러스 확진을 받은 신천지 교인이 호송임무를 맡은 사람의 얼굴에침을 뱉았다는 내용의 뉴스를 보았습니다.이런 경우 살인미수에 해당하는지 궁금합니다?징역 최고형으로 처벌가능한지요?
147	15.0	0.1041	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	요즘 코로나 바이러스가 유행인데요.감염 경로가 비말성 감염이라고 하는데 무슨 뜻인가요?공기로 감염되는 것에 비해 더 전염성이 좋다는 말인가요?
148	15.0	0.0957	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	강아지도 신종 코로나 바이러스에 감염된 사람에게 옮을수가 있나요?반려견도 감염 증상이 콜록 거리거나 열이 나는건가요?감염 증상은 어떻게 확인하죠?
149	15.0	0.0954	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	요즘 여기저기서 신종 코로나 바이러스 관련 감염자 신상정보라던가, 다니는 직장 또는 어느 곳을 다녔다 누굴 만났다 하는 소식이 유포되고 있는데요, 제가 가입되어 있는 몇몇 단체 sns채널도 그런 소식을 퍼뜨리고 있습니다.제가 자동 공유를 해놔서 몇건 정도 공유된 내용이 있는데요 이런식으로 정보를 공유한것도 불법으로 처벌받을 우려가 있나요?지금은 공유 차단하고 모두 삭제 했는데도 문제가 될까요?
150	15.0	0.0743	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	최근들어 자동차 결함으로 출퇴근 시 버스를 탈 일이  말습니다. 다른 사람보다 잔기침이 평소 많다보니 사람들 눈총이 이제는 무섭게 느껴집니다.어제 뉴스에서 방영된 다큐 3일 내용 중 코로나 확진 일가족이 집을 나서 구급차량에 따면서 얼굴을 가리는게 마음 아팠다는 119대원의 인터뷰가 남의 일 같지 않습니다. 죄를 지은 것도 아닌데. 자신이 원해서 걸린 감염병도 아니데. 사람을 대면하기가 두렵습니다. 저를 바라보는 사람들의 군빛이 무섭습니다. 도와주세요.
151	15.0	0.0703	사람, 감염, 처벌, 감염자, 위험, 만약, 행위, 유행, 전파, 사실	코로나 감염시 일반 건강한 사람이 걸리면 별로 티안난다고 하는데요 걸렷을경우 신체 변화가 따로 있나요??아니면 무조건 검사를 해봐야 알수 있나요????
